"","JF1","JF10","JF101","JF102","JF103","JF104","JF105","JF106","JF107","JF108","JF109","JF11","JF110","JF111","JF112","JF113","JF114","JF115","JF116","JF117","JF118","JF119","JF12","JF120","JF121","JF122","JF123","JF124","JF125","JF126","JF127","JF128","JF129","JF13","JF130","JF131","JF132","JF14","JF15","JF16","JF17","JF18","JF19","JF2","JF20","JF21","JF22","JF23","JF24","JF25","JF26","JF27","JF28","JF29","JF3","JF30","JF301","JF302","JF303","JF304","JF305","JF306","JF307","JF308","JF309","JF31","JF310","JF311","JF312","JF313","JF314","JF315","JF316","JF317","JF318","JF319","JF32","JF320","JF321","JF322","JF4","JF401","JF402","JF403","JF404","JF405","JF406","JF407","JF408","JF409","JF410","JF411","JF412","JF413","JF414","JF415","JF416","JF417","JF418","JF5","JF7","JF8","JF9"
"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli",1907.76958663304,6949.62951450748,2345.9867320457,9065.05896737661,7003.03585132117,4269.68456051054,3952.03612077352,5558.64997609807,10322.3576138831,3565.04341219949,3250.25091609686,3336.40704142043,3178.64922513255,4830.80001996144,3316.90538610435,2028.46940734315,5434.56339437721,2515.29663342163,3424.85404018742,2300.35085932774,3898.40426490453,4344.39868114605,2493.37890984592,3629.86680826813,8611.47939567302,4938.48965252485,2598.60287617709,6382.1367863629,3741.12397983347,2712.7884568357,1737.71093178971,5435.38711941736,2475.61992964588,5496.43247908168,2261.46786290012,2108.01896805313,3468.99353648921,3411.18613012291,5376.25887001469,1933.34467154184,3543.81207040242,2315.3701641238,8533.74208969001,9985.39639927665,5040.87281420887,2025.09583215519,3941.25231790173,6753.56583917808,14826.1775304777,4308.06781819275,3910.30621075365,4530.56635007414,6277.16040002246,5393.4415549955,6826.14812304868,1957.27592878265,3718.27571308603,3673.52567268997,3532.76510755662,9060.78794846913,4933.49668505429,1322.5419921987,5178.70878615655,3171.14117587497,544.41649775258,3371.0059555367,8789.55635568053,3065.86685505883,8711.00162947325,1256.6622336552,4078.07464496107,2464.69508025375,3750.3419825254,4103.15824318197,2796.97428139951,4485.46586365691,6772.82566489521,3949.80421352574,4333.32543551346,2314.94444629468,3529.95858291451,6955.54652009465,3326.58775360423,7406.04584436094,3222.89796200414,9840.99361251004,8823.62794141275,3046.20752591317,4032.5196461612,3700.87722440914,10722.3971632049,1613.81660739698,4259.38341236468,2885.70679349024,4490.45431163487,4070.92250739918,4045.52811670996,2367.92823545529,7400.43761613934,6351.23294995773,3211.70903973796,1256.77160574868,3480.77607082997
"D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia",92.7869753498796,42.734078490438,125.90728353805,1238.25506668776,85.9525430037922,986.840673568718,1070.9354475957,149.731625388406,262.918572734106,303.892467075155,569.240373354876,168.782944448328,167.500769869166,50.0601038337973,148.110933809595,88.8136130435247,1315.10716286699,143.620332463889,239.643065880701,208.977227387588,403.28319981771,1265.71305245276,67.5425749077061,546.265518074917,60.0274532208952,553.280266618973,2570.92717289942,304.215186816632,237.152330908363,40.9544696470108,328.359663084939,413.126417471313,272.981863764695,5627.93277254915,77.0068798142712,213.125060977101,466.979899142778,499.390434780057,910.23432575087,98.8465270876867,4400.17327939888,151.263380926166,355.301305532598,112.815581524787,76.8647410367724,410.730759819117,107.088854828965,196.184702371301,262.12838660957,36.8145371681061,76.6148918459644,1094.9121896781,96.1074941075185,102.94792050001,56.6257939027319,116.260275294567,78.7615052525612,23137.1588513931,0,14036.4431384615,558.610403098145,13343.8565183033,781.303025986715,13545.4098670452,178.441315547296,62.185407219427,9884.77669296642,235.931430725467,13312.183388926,47.4381042619129,2261.96644820017,667.969727767438,19274.0851725715,40.1316603512167,11462.0083998086,18.6473550541774,165.215744272402,22717.0349194342,48.263725095258,20045.3144099608,168.379625760828,56.2632681099669,4340.20734263431,51.9640875036321,3197.62033092959,20.4728871824911,143.610366788389,42.3644755259447,278.402480254105,158.509123195353,3136.31259162343,62.0698695152683,4341.48194922503,47.7348502044266,476.0753503209,72.9970797303154,7981.47750697901,63.859984774954,2625.1367204128,1852.40025383507,12498.374208409,64.3591536990039,451.466278985222
"D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae",83.2481274167144,46.2952516979745,3862.86971943268,931.270998071416,1584.88103685041,96.7829732396641,0,1241.57026599438,2769.99046060625,266.985629988508,367.215848693636,4.71022170553473,816.888369977317,7174.40330207527,3191.20597517384,5434.38768113492,700.437510657417,0,37.6121403848634,2333.97937867747,4477.58758379166,2263.40926120432,14.647787329382,1503.67787484226,8679.37930177535,7.94182200888477,5900.75126199181,4.25475785757527,529.456366679135,277.778141953639,2220.65916478062,1247.08683482945,76.384833438745,3.49734823051774,66.2844028781068,2132.26068115005,626.060963685922,21.4185513788286,0,0,7.20496209492214,111.246613485381,1.86021625933297,1919.48813169871,0,18.4786844908396,12.4299563640763,701.452850931349,139.638486324724,144.190270575082,291.725934336557,4.05147896273118,77.1095010862649,0,0,0,249.106156147635,2.88232693031775,14.225899761973,234.932833982732,66.2454644699723,139.694446937176,44.9670806323289,4.48746392812496,4813.36924422166,28.7723525940632,0,1477.67580296477,0,0,2507.55739993858,75.8541894244379,5.20639793964655,13.3772201170722,4663.78897827414,17.0934087996626,23.456556285588,0,19.8732985686356,6.18969103287348,12.7788108836343,0,124.507603061963,3.87791697788299,1487.16729488557,14.007764914336,0,165.423190148927,4348.68990474435,801.869682047079,0,82.7598260203577,1182.77553103887,0,1717.70776580984,613.353511392528,68.1165056254238,119.205304913247,122.396771237061,42.0068641632952,4.62560111340081,39.6056330455409,389.96846854653
"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria",382.421085320532,46.2952516979745,440.247236316718,273.447993893546,471.690784776909,344.789342166303,450.171980184034,300.556182348991,198.123474240393,405.189956100207,162.959008842768,314.799817319904,140.442953197993,38.2037634521085,105.23671612787,123.166048277341,118.255683617486,371.666130632902,234.269902968578,819.895328907624,70.0740311739992,440.61407812657,262.03264000339,304.982162034759,64.9477362717883,2923.91413627108,485.053115340231,102.114188581806,1249.18611513358,406.873752797477,1027.95757068859,473.245560312288,515.910678307589,656.801997691231,271.96100592635,470.693262631891,480.664291791651,174.730287564128,79.1508109348583,391.494512796113,422.004922702582,201.684507901555,646.425150118208,90.9017635307636,91.4067190707564,620.715810851385,251.467578750159,319.262841123108,115.140506267755,99.7060381636206,198.904046138561,356.530148720344,162.041705181281,236.780217150022,275.822415461694,284.495732485528,353.5109421801,679.508573822409,222.872429604243,2213.60700668189,236.335170541523,1900.30000371604,134.901241896987,1436.73636765468,118.203164438973,443.65111419233,748.17520983316,609.696486769497,2930.00638689195,150.369839924554,1274.33244914912,271.716499430822,2407.09131409659,192.145525317947,1508.26156094047,149.178840433419,130.540834980664,278.053174398624,182.64507732127,2194.24547115365,557.757510332744,220.364466764037,919.440761072955,162.872513071086,365.823494162125,410.535264027847,1145.00157304256,281.757384847156,215.815876165973,408.704896082135,733.252980270298,355.491070860173,556.600249900645,200.846633879002,732.423615878309,250.148529319739,13.3271424049742,408.703902559705,460.358005249843,708.993902463422,1159.4840124258,161.251505971131,761.849345787562
"D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes",27.7493758055715,370.362013583796,1060.36202054494,255.39010750435,15.7230261592303,190.973545410409,195.46941244833,671.059985317384,13.7066554505932,303.107215222248,84.8279772058247,162.502648840948,82.4619174740509,379.402892214043,269.912688587223,1103.4672488521,384.655850008526,242.601912945759,527.644597970513,493.218283795993,503.388958637709,1051.01893158217,1857.01392698055,492.218046321922,7.87245288142889,80.7418570903285,90.3101896429258,63.821367863629,21.1414868639238,445.157278771857,293.379767704757,110.989186783338,179.066084946566,69.9469646103548,1087.8440237054,97.9769237667242,29.9346089194089,1297.51329668588,1090.122532421,485.67112521824,971.640602515214,230.49658045892,85.5699479293168,38.146275767374,1793.85686176359,126.83097082349,179.756292034334,598.733502048263,690.84303760653,223.955101105979,67.7747120175839,867.016498024472,1618.18199381031,474.589913505044,505.065548842109,194.223048139159,307.719369358844,4.32349039547662,315.340778057067,19.8423001674604,11.6377167312113,12.1473432119283,807.53382302224,216.146179204686,513.729137754,383.321987785423,400.378902450878,121.690948479451,16.3484547315732,1120.61333086632,240.320759641025,357.760057583916,12.1482618591753,152.01386496673,7.79463338987322,414.903649955446,1048.40608093845,40.7569799607104,686.101974393373,246.556026142794,383.364326509029,103.149324868273,340.001531438436,175.281847400311,377.760153280659,153.00789367967,311.802688252269,54.4686113905003,355.017116293025,529.140749490369,927.416542024116,378.061932502089,573.298257397664,36.9269595921036,873.676741797697,409.495813121282,398.333478548674,38.3159908649724,420.168020664539,1092.17846824568,155.728570817827,457.586510365445,82.4794163530694
"D_0__Bacteria;__;__",162.160414863808,961.516766034855,102.781455949428,277.317540976945,68.1331133566646,134.804855583818,462.018611241508,85.2486626298956,84.7320518763944,193.957207668122,330.382648064791,864.325682965623,182.96237939555,156.767167268997,894.512087086897,193.546647292964,211.820620106046,407.571213748874,306.270285991031,96.8821628884986,570.602825273994,388.69458484414,517.555152304832,159.247014986504,25.5854718646439,59.5636650666358,52.4381746313763,490.36084308555,91.0003130229763,691.774411211466,194.082000173916,391.545186707887,368.149852967066,338.543308714117,479.587150235714,290.900557163057,111.18569027209,608.737776029866,333.392809695312,290.313028375647,157.479885789012,425.778405569949,122.774273115976,198.847607723545,121.529387855437,54.5961132683897,232.344568959272,126.779736909756,585.501723361563,252.332973506394,200.377409443292,251.191695689333,362.07939640507,423.115953255039,247.509518510328,236.623854423059,147.448864484446,86.4698079095324,82.9844152781756,189.692389600922,236.335170541523,157.156252804323,163.005667292192,130.136453915624,75.0135466631947,248.741628877708,86.385691898407,136.591880946323,149.860835039421,220.184408460954,127.53864875686,307.945366021599,153.588739219573,138.636644849658,171.481934577211,366.731316065488,983.135663448122,116.83667588737,316.080081996395,127.920281346052,332.249082974492,316.480883118564,545.119826226413,405.630115886561,781.500094054598,311.403389249469,371.316894308719,489.545050522027,630.182358404641,198.91340950005,139.340909023328,694.053995488909,1207.8225422844,350.355787349471,202.28842724258,62.3145802575863,130.309836848637,160.075695169218,314.212606757829,262.286761604965,230.50912215114,519.823933722724,130.954161051803
"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria",23.4135358359509,49.856424905511,23.1258275886214,5.15939611119898,26.2050435987171,16.4185401031573,27.2472514321915,61.2041680419764,21.1830129690986,16.4902889110549,53.5755645510472,20.4109607239838,15.4616095263845,34.2516499915455,14.6162105733153,31.8388424118296,40.2849032103524,45.6091596338026,8.59706065939735,36.0305564461358,60.0634552919993,7.01614774086895,8.13765962743447,40.5356038147465,96.4375477975038,146.923707164368,155.857907932146,11.700584108332,87.3235326988157,24.0384930536803,51.9056512093031,53.9530769085671,22.539786916351,2168.355902921,60.4357790947445,40.4028551615357,129.146455623735,16.9093826674963,40.7746601785633,13.2314248857533,286.139923198336,32.8137493014435,65.1075690766541,16.2324577733506,13.5032653172708,125.151090415232,22.9476117490639,7.40319631589815,39.1967680911506,16.873329535382,4.42008991419025,47.6048778120913,4.47011600500086,57.6508354800053,15.5264273604265,13.6776794464196,32.9699324313047,469.098707909214,21.3388496429594,600.031157064004,0,849.554815884237,12.1785843379224,1673.82404519061,2.27313777767257,0,374.08760491658,13.6591880946323,925.50418730406,13.4258785646923,299.346911131802,11.3215208096176,754.92770124875,21.8899965552091,305.289807770034,3.10789250902956,12.2382032794372,1171.98960153687,16.087908365086,1502.03169064397,28.5644007987119,86.7392050028656,633.711774558963,50.4129207124789,549.086319452557,29.0930502066978,2183.91260485407,43.7093795108953,241.71378130589,51.2823633867318,2882.75782274491,33.8562924628736,1671.19225032669,29.7216991838882,188.337501225851,110.385827884867,66.6357120248712,28.0983933009797,811.106961630676,165.978341328142,412.449432611572,4.95070413069261,57.1567885253727
"D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia",124.005023131148,256.404470942628,204.706399765945,145.752940141371,69.1813151006133,52.7121550680314,107.804342623019,54.6465786089075,53.5805622159553,48.6856148802574,114.964232265789,140.521614215119,243.520350040557,94.8507230535107,92.5693336309969,71.2184632896189,174.134742909265,60.1652744105481,36.5375078024388,79.2672241814988,308.897770073139,77.1776251495584,143.222809442847,96.5133424160631,92.5013213567894,84.7127680947709,126.725588692493,71.2671941143858,43.2021688088877,40.9544696470108,85.7571628675442,192.68956038774,206.614713399884,92.3299932856683,123.79587008117,147.470421339605,79.5405322715721,198.403423298623,103.135905157543,199.249692397227,126.601476810775,360.150906967062,60.4570284283216,63.3065853160675,65.4389011529278,840.780144333202,78.4043401426351,127.705136449243,803.533745868588,20.7081771570597,55.9878055797432,245.114477245236,264.854373296301,105.00687891001,46.5792820812795,58.8140216196044,118.142257878842,212.571611110934,132.775064445081,205.56622973489,59.9790016147046,253.575789549004,48.7143373516897,255.785443903123,201.172693324022,116.945691188773,68.3573735891743,152.734557785434,203.447436659577,16.1110542776308,107.511918786774,110.950903934252,260.319896982328,71.7505442642965,153.294456667507,89.3519096345999,172.354696185407,465.535282217892,71.9224138674433,226.955337872028,87.9482866697184,79.7062964891197,209.108923091245,70.5780889974705,129.19678104766,84.0465894860159,282.045585224044,43.7093795108953,342.068163723067,107.226759808621,349.494411156871,299.063916755384,660.962796757016,82.8604946944763,125.558334150567,87.2404123606209,50.3469824187915,49.3850548926311,252.100812398724,309.416414080858,417.075033724973,42.4346068345081,117.207591659625
"D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria",65.0375995443082,126.421648867546,453.951430443309,128.984902779975,122.639604041996,36.2936149648741,176.514802756371,17.4869051548504,176.940461271294,54.1823778506091,80.3633468265707,95.7745080125395,97.9235270004354,100.120207667595,132.520309198059,54.4611778097086,118.255683617486,42.6979366784535,140.776868297632,48.8414209603175,151.588720498856,145.935873010074,179.028511803558,166.968082379789,55.1071701700022,66.1818500740398,96.1366534908565,143.598077693165,34.0102179984861,48.9673006649043,245.987651383219,890.996527232907,76.384833438745,41.2687091201093,314.850913671007,182.822919605949,67.5666887038086,162.330073607964,97.1396316018715,177.45675729128,64.8446588542993,492.206239521652,65.1075690766541,232.935769047582,222.284521376612,129.350791435877,67.8866847576475,75.882762237956,173.935658404481,87.4345257742519,85.4550716743449,126.608717585349,224.623329251293,47.3560434300044,94.9852026755503,25.9875909481973,174.007976720775,103.04318775886,85.3553985718378,22.2233761875557,433.281145992792,68.3288055670968,51.5247798912102,125.648989987499,80.6963911073761,63.1135476256871,48.0755154912874,360.105867949397,32.6969094631464,92.1910328108874,251.915182255284,269.452195268899,34.7093195976437,107.017760936578,48.0669059042182,259.509024503968,107.084278695076,76.0796959266595,69.083371214781,19.600688270766,15.0338951572168,161.756895816155,205.91642044863,76.0071727665067,450.082264410599,106.674517424559,75.0396511146539,140.54246642734,133.805843222903,104.895743291042,54.8226527304896,332.920209218257,723.580324870838,129.694687347876,226.702547771857,121.068327357596,5.92317440221077,237.559143362829,206.430375369969,169.0520143157,85.573620597915,110.329977769721,51.3687593076134
"D_0__Bacteria;D_1__Firmicutes;__",21.6791998481027,83.6875703771077,11.9911698607666,428.229877229516,0,8.64133689639858,0,2.1858631443563,3.73817875925269,0,51.3432493614202,15.7007390184491,0,26.3474230704196,34.1044913377357,20.1087425758924,0,11.6448918213964,93.4930346709462,20.8176548355451,32.8918921837139,40.6936568970399,13.0202554038951,20.2678019073732,12.7927359323219,19.8545550222119,846.293873911934,127.642735727258,0,8.90314557543714,13.5406046632965,0,0,0,55.5619259419425,4.04028551615357,0,77.7831602704829,67.1582638235161,7.78319110926667,282.022802001238,8.80368883697263,6.51075690766541,139.599136850816,58.1679121359359,19.3186246949687,21.0353107699753,20.3587898687199,0,114.278459125996,11.7869064378407,323.105447277811,18.9979930212537,132.802817445012,0,24.6198230035553,34.8015953441549,5.04407212805606,0,0,3.5808359172958,9.11050740894624,0,5.23537458281246,28.4142222209071,61.2572668131668,79.6250725324448,3.7252331167179,0,1.79011714195898,51.6478825544307,164.162051739455,0,12.1611091973384,0,5.43881189080173,119.322481974513,0,0,4.12646068858232,0,4.68860567583057,36.7137803900659,16.2872513071086,138.324814491245,9.69768340223261,122.90977337745,12.7765878570309,420.840958523647,211.345497593804,185.026452965402,67.7125849257472,502.331725535332,31.5230142859421,0,1291.69222791083,17.7695232066323,408.703902559705,78.5531516894574,171.101129640739,35.4629418694062,207.92957348909,99.1200003541273
"D_0__Archaea;D_1__Euryarchaeota;D_2__Methanobacteria",3.46867197569643,0,0,0,0,0,0,0,0,0,0,505.563796394061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.928695691446,0,0,0,0,0,291.091347486573,0,0,14.8817300746638,0,0,0,0,769.00701731392,0,0,0,180.290813841537,0,79.2698987850073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.191016397186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.832828161715,318.395543305756,0,0
"D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria",15.609023890634,5.34175981130475,53.103752240538,36.1157727783929,0,90.7340374121851,4.73865242298983,0,0,11.7787777936107,85.9441348006382,0,0,10.5389692281679,1.94882807644204,17.5951497539058,0,38.8163060713214,0,7.20611128922717,0,8.41937728904274,1.62753192548689,26.058602452337,17.713018983215,0,5.8264638479307,36.1654417893898,5.51517048624099,9.79346013298085,11.2838372194137,0,0,3.49734823051774,1.94954126112079,15.1510706855759,4.27637270277269,0,0,10.1181484420467,5.14640149637296,0,4.65054064833243,1.62324577733507,59.206624852649,0,0,14.8063926317963,0,37.5815066924416,16.2069963520309,7.09008818477956,0,0,6.39323479546973,16.4132153357035,7.32665165140104,0,4.74196658732432,3.96846003349209,19.6945975451269,20.498641670129,3.74725671936074,8.97492785624993,4.54627555534513,0,2.2535397886541,0,2.7247424552622,0,62.1882667492125,3.39645624288528,0,0,110.423973023204,2.33091938177217,6.1191016397186,0,0,23.7271489593484,0,28.1316340549834,19.9531415163402,3.1023335823064,25.9797874932795,12.9302445363101,2.58757417636738,2.01735597742594,6.47447628497919,38.073269787119,22.8427719710373,11.2854308209579,0,12.6092057143768,0,34.7181232863695,2.96158720110538,91.9583780759337,0,0,0,2.8289737889672,25.3226278276967
"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria",5.20300796354465,0,37.6865338481238,0,2.09640348789737,4.32066844819929,42.6478718069084,0,2.49211917283513,0,13.3938911377618,8.635406460147,0,0,0,7.54077846595965,0,33.9642678124062,11.8209584066714,8.80746935349987,10.0105758819999,26.661361415302,24.4129788823034,5.79080054496378,0,0,0,10.6368946439382,4.59597540520082,0,12.4122209413551,0,0,19.5851500908993,6.82339441392276,9.09064241134554,3.42109816221816,4.50916871133234,13.1918018224764,3.11327644370667,7.20496209492214,0,1.86021625933297,7.30460599800779,0,7.55946183716166,1.91230097908866,4.62699769743634,0,23.0090857300663,0,7.09008818477956,17.8804640200035,6.17687523000057,1.82663851299135,23.2520550589134,12.8216403899518,8.64698079095325,9.48393317464864,23.0170681942541,9.84729877256345,47.8301638969678,6.5576992588813,40.3871753531247,0,17.634667718942,4.50707957730819,13.6591880946323,6.3577323956118,3.58023428391796,33.7292294233017,7.92506456673232,0,4.86444367893536,42.8704836443027,3.10789250902956,0,6.33997466055496,0,26.8219944757851,0,4.68860567583057,59.8594245490205,12.4093343292256,21.7668489808558,11.8527241582843,0,9.41432789465437,0,64.4914569863445,0,16.9281462314368,0,3.60263020410767,17.4386575209121,27.5964569712168,29.6158720110538,67.2658506296182,9.13408740575086,3.07367298755819,13.8768033402024,9.90140826138522,5.06452556553935
"D_0__Bacteria;D_1__Deferribacteres;D_2__Deferribacteres",6.93734395139287,0,84.7947011582784,0,0,0,10.6619679517271,7.65052100524704,0,0,4.46463037925393,2.35511085276736,0,0,3.89765615288408,3.35145709598207,0,0,3.22389774727401,5.60475322495446,0,0,0,1.93026684832126,0,0,7.28307980991337,6.3821367863629,0,0,28.2095930485343,3.08303296620383,0,5.59575716882838,11.6972475667247,8.08057103230715,29.9346089194089,0,3.59776413340265,0,0,0,10.2311894263314,3.24649155467013,0,0,0,0,0,6.90272571901989,8.84017982838051,5.06434870341397,0,4.11791682000038,10.9598310779481,0,18.3166291285026,10.0881442561121,0,0,9.84729877256345,0,3.74725671936074,7.47910654687494,0,0,11.2676989432705,17.3844212113502,2.7247424552622,1.79011714195898,66.4044204271252,18.1144332953882,0,4.86444367893536,55.8615392940914,0,0,1.81142133158713,0,15.4742275821837,0,0,0,0,84.2587702484742,0,0,0,0,5.43903854101701,0,357.371975996999,0,3.60263020410767,0,0,0,11.0690640276587,0,0,0,3.53621723620901,0
"D_0__Eukaryota;D_1__Excavata;D_2__Discoba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70291419196413,0,0,0,0,0,0,0,6.75593396912442,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1456296004978,0,0,0,0,0,0,0,0,5.73690293726599,0,0,5.3687866703488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07413092958765,0,0,0,0,0,0,0,0,0,0,2.3267501867298,0,10.7752037802585,5.17514835273475,4.03471195485187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes",0,0,0,11.6086412501977,0,6.04893582747901,0,0,0,0,0,0,0,0,2.92324211466306,0,0,0,0,0,0,4.20968864452137,6.51012770194757,3.86053369664252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79032438899946,5.68136022067273,0,0,0,0,0,0,0,0,0,0,0,0,2.74749436927539,0,0,4.7621520401905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51078209368642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17190363763577,0,0,0
"D_0__Bacteria;D_1__Proteobacteria;__",0,0,0,0,0,0,0,0,0,0,12.2777335429483,0,0,0,0,2.51359282198655,0,0,0,0,0,0,0,0,0,0,2.91323192396535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60234744170986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56600249900645,0,0,0,0,0,0,0,0,0,0
"D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19681787662129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17476802679367,0,3.03683580298208,0,3.73955327343747,0,0,0,0,0,0,0,0,1.73546597988218,0,6.49552782489435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1485860398784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65363496230034,0,0,0,0
"D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7906153817134,0,0,0,0,0,2.25458435566617,0,0,0,1.60067069763139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59625132130721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6013580642727,0,0,4.88259577646068,0,0,0,0,0,0,0,0,0,0,0,0,4.04028551615357,0,5.63646088916542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
